g,minx,maxx,miny,maxy,minz,maxz
0.05,-2.3802797953317747e-06,2.3802797953317747e-06,0.024987665368836346,0.024999997934533513,-0.9996875314698154,-0.9992967681105934
0.1,-1.8750145431354956e-05,1.8750145431354956e-05,0.04990148375370791,0.04999976520894679,-0.9987504483836799,-0.9972327713429233
0.15000000000000002,-6.316354882140395e-05,6.316354882140395e-05,0.0746679914995885,0.07499816816787548,-0.9971897595186111,-0.9937838105131396
0.2,-0.00014942593464002733,0.00014942593464002733,0.09921460113197786,0.09999220100305248,-0.9950071529647712,-0.9889740968132165
0.25,-0.0002911937500515959,0.0002911937500515959,0.12347031167467971,0.12497613263365742,-0.9922049309770458,-0.9828220086858874
0.30000000000000004,-0.0005017261840451732,0.0005017261840451732,0.14736541920853113,0.14994072975798292,-0.9887860681177344,-0.9753513496591543
0.35000000000000003,-0.0007939940395686846,0.0007939940395686846,0.1708325295701413,0.17487221288929966,-0.9847541667782769,-0.9665904612726601
0.4,-0.0011803828268563414,0.0011803828268563414,0.19380664295350436,0.1997517225590297,-0.9801134413009068,-0.9565729302403992
0.45,-0.001672781960011793,0.001672781960011793,0.21622545179457428,0.22455463432152042,-0.9748687061676542,-0.9453366197694975
0.5,-0.002282366272458328,0.002282366272458328,0.23803003065707606,0.2492502263700919,-0.9690253259510719,-0.9329239108014847
0.55,-0.003019324192446423,0.003019324192446423,0.25916440275024455,0.2738015835267052,-0.962589266142382,-0.9193816326593874
0.6000000000000001,-0.0038930517800136386,0.0038930517800136386,0.27957579619540013,0.2981650068202921,-0.9555669856887649,-0.904761004913774
0.65,-0.004911841779962043,0.004911841779962043,0.2992162233299365,0.3222891484716216,-0.9479654768954652,-0.889118279740678
0.7000000000000001,-0.006082719046876369,0.006082719046876369,0.31804060389313604,0.34611628145800966,-0.9397922459635083,-0.8725149993652853
0.75,-0.0074113643684760935,0.0074113643684760935,0.33600827055351834,0.3695824843157023,-0.9310553538972914,-0.8550194887959517
0.8,-0.008902005263798383,0.008902005263798383,0.3530832612589779,0.3926183076271186,-0.9217633185156031,-0.8367077013956286
0.8500000000000001,-0.010557288368686728,0.010557288368686728,0.3692341345459675,0.415149696572059,-0.9119252366345465,-0.817662962940264
0.9,-0.012378189866318636,0.012378189866318636,0.38443452776886694,0.43709908674993475,-0.9015507717548886,-0.7979662041960773
0.9500000000000001,-0.014363994035509062,0.014363994035509062,0.3986637653241504,0.4583867187152186,-0.8906502693837318,-0.7777013601431829
1.0,-0.016512269260793046,0.016512269260793046,0.41190761424870026,0.47897704128474045,-0.8792348427811815,-0.7569547307607494
1.05,-0.018819176104881985,0.018819176104881985,0.4241585915918751,0.4989280021624677,-0.8673165773196675,-0.7358132522259986
1.1,-0.021279377840676822,0.021279377840676822,0.4354156771330122,0.5181546764042474,-0.8549088067391905,-0.7143599627805971
1.1500000000000001,-0.02388617888881292,0.02388617888881292,0.4456833514169988,0.5365781686231841,-0.8420262433084643,-0.6926794481287882
1.2000000000000002,-0.026631219428571815,0.026631219428571815,0.4549719246085941,0.5541750200812692,-0.8286850431230928,-0.6708609158176391
1.25,-0.02950444152274602,0.02950444152274602,0.4632974236433363,0.5709366494091781,-0.8149029203085153,-0.6489937147819795
1.3,-0.03249402900393259,0.03249402900393259,0.47068193659656044,0.5868607094485235,-0.8006994248503262,-0.6271655445696358
1.35,-0.035586232337277396,0.035586232337277396,0.4771519335822446,0.6019387658930517,-0.7860963153870878,-0.6054610871702263
1.4000000000000001,-0.03876561895864645,0.03876561895864645,0.4827344217291947,0.616158637391925,-0.7711179304888746,-0.5839612417323022
1.4500000000000002,-0.04201489558361308,0.04201489558361308,0.4874603439688311,0.6295110697818013,-0.7557916144055601,-0.5627410823202191
1.5,-0.04531541752040386,0.04531541752040386,0.4913646585849336,0.6420523819673444,-0.7401482645326863,-0.5418693398568083
1.55,-0.048648310299472974,0.048648310299472974,0.49448549177466034,0.6538108021656143,-0.7242232153775968,-0.5214072276284483
1.6,-0.05199553226643598,0.05199553226643598,0.49686291737269994,0.6647693981378728,-0.7080563298652114,-0.5014076563081469
1.6500000000000001,-0.05533868110215241,0.05533868110215241,0.4985378232342894,0.6749140704432323,-0.6916907678515785,-0.4819145566087556
1.7000000000000002,-0.05865945388370876,0.05865945388370876,0.4995509806101186,0.6842366844949398,-0.6751729530517403,-0.46296284493071543
1.75,-0.061940095097135134,0.061940095097135134,0.49994248590221535,0.692737081624699,-0.6585520655073447,-0.444578663284505
1.8,-0.06516349186931616,0.06516349186931616,0.499751875577795,0.7004229006334928,-0.6418790524470763,-0.4267802305638145
1.85,-0.06831321243918026,0.06831321243918026,0.4990184600782883,0.7073079640535673,-0.6252053000704416,-0.4095791408403553
1.9000000000000001,-0.07137399904449844,0.07137399904449844,0.4977816796985046,0.7134087768664024,-0.6085812697152714,-0.3929818444392348
1.9500000000000002,-0.0743328373205598,0.0743328373205598,0.4960791309244509,0.718743968829237,-0.5920553281184827,-0.37699077243099616
2.0,-0.07718000668440386,0.07718000668440386,0.4939443935914085,0.7233375781873856,-0.5756728659952863,-0.36160413909605954
2.0500000000000003,-0.07990979657127473,0.07990979657127473,0.491405854207232,0.7272085794579501,-0.5594757119869223,-0.34681458236434215
2.1,-0.08252073982592072,0.08252073982592072,0.4884818843428842,0.7303759765776614,-0.5435017909764364,-0.33261063752453235
2.15,-0.08501509387175628,0.08501509387175628,0.48517759993715104,0.7328608925645415,-0.5277849550593646,-0.3189854655562707
2.2,-0.08739758200911416,0.08739758200911416,0.481562023289391,0.7346874392718449,-0.5123549146474369,-0.30594201934072285
2.25,-0.08967391048361904,0.08967391048361904,0.4776732641823937,0.7358825808206783,-0.4972372744384578,-0.2934772864758744
2.3000000000000003,-0.09184989656112805,0.09184989656112805,0.4735400181699523,0.7364754885573823,-0.48245363560309706,-0.28158048174554157
2.35,-0.09393186570266789,0.09393186570266789,0.46918811880750577,0.7364967611988864,-0.4680217522936854,-0.27023742967176273
2.4000000000000004,-0.09592652215038187,0.09592652215038187,0.4646410728179008,0.7359779012434671,-0.4539557378947181,-0.2594319829083023
2.45,-0.09784069322110842,0.09784069322110842,0.45992165783171585,0.7349511641603999,-0.44026628442621074,-0.24914647591369937
2.5,-0.09968106987708314,0.09968106987708314,0.4550534746396614,0.7334493680057399,-0.4269610231710762,-0.2393616358008333
2.5500000000000003,-0.10145396589301675,0.10145396589301675,0.4500621232279213,0.7315054557477065,-0.41404464677524166,-0.23005639280516207
2.6,-0.1031650751354019,0.1031650751354019,0.44497524198827737,0.729152088928259,-0.40151935869489447,-0.22120798717431428
2.6500000000000004,-0.10481932241322872,0.10481932241322872,0.43981156531099186,0.7264212887613071,-0.3893851604401313,-0.2127924689043938
2.7,-0.10642094986821252,0.10642094986821252,0.4345843519145032,0.7233441727622173,-0.3776400424457926,-0.2047860730602645
2.75,-0.10797369103272852,0.10797369103272852,0.42931681494276763,0.7199507519494425,-0.36628030596819783,-0.19716643296944653
2.8000000000000003,-0.10948079244978916,0.10948079244978916,0.4240296282523428,0.7162697791908464,-0.35530083219439124,-0.18990810630819333
2.85,-0.11094492396796546,0.11094492396796546,0.41873972584103974,0.7123286261415611,-0.34469526801759703,-0.18296932504481822
2.9000000000000004,-0.11236810178212234,0.11236810178212234,0.413459335242751,0.7081527707977007,-0.3344562591695283,-0.17632388363488133
2.95,-0.11375173541080791,0.11375173541080791,0.4081961306007416,0.7037597230903782,-0.32457561486018693,-0.16995573004308825
3.0,-0.11509679034139048,0.11509679034139048,0.4029544031084384,0.6991697898362396,-0.3150444883222001,-0.16385309264938874
3.0500000000000003,-0.11640390317972835,0.11640390317972835,0.3977374972464866,0.694404733839052,-0.30585351616503587,-0.15800634913513273
3.1,-0.11767349266083646,0.11767349266083646,0.3925493104983099,0.6894852381891252,-0.2969929693499014,-0.15240685523445058
3.1500000000000004,-0.11890582577713962,0.11890582577713962,0.38739476107076976,0.6844307638502783,-0.28845278790272105,-0.1470463758232526
3.2,-0.12010106864238013,0.12010106864238013,0.3822794706317163,0.6792595755916757,-0.2802228333795771,-0.1419168417000764
3.25,-0.12125932666666672,0.12125932666666672,0.37720928139786936,0.6739888445080502,-0.27229282097207447,-0.13701025922066354
3.3000000000000003,-0.1223806758754853,0.1223806758754853,0.3721898685633328,0.6686347295608104,-0.26465247007142956,-0.13231872845310638
3.35,-0.1234651870942273,0.1234651870942273,0.36722654087916007,0.6632123664400714,-0.2572915510685391,-0.12783442092279662
3.4000000000000004,-0.12451294353714673,0.12451294353714673,0.36232415515256966,0.6577357820171947,-0.2501999367627766,-0.12354962294871916
3.45,-0.125524053443689,0.125524053443689,0.357487086401438,0.6522178309678162,-0.24336764244999531,-0.11945672847181052
3.5,-0.12649865866384405,0.12649865866384405,0.3527192246913735,0.6466702024188236,-0.23678487672908824,-0.11554826717286278
3.5500000000000003,-0.12743693991479077,0.12743693991479077,0.3480239861332457,0.641103469019835,-0.23044204733118692,-0.11181690827396568
3.6,-0.12833911962656674,0.12833911962656674,0.34340439063084016,0.6355271561193131,-0.22432979755119065,-0.10825574722913683
3.6500000000000004,-0.12920545443439463,0.12920545443439463,0.3388629987155547,0.6299498251921105,-0.21843902142283836,-0.104857405985942
3.7,-0.13003627799611556,0.13003627799611556,0.33440223192587304,0.6243791740057395,-0.21276088322019332,-0.10161440409281006
3.75,-0.13083191384897935,0.13083191384897935,0.3300277247537453,0.6188221285512308,-0.20728681958087797,-0.09851936826675708
3.8000000000000003,-0.1315927598859006,0.1315927598859006,0.3257430964165855,0.6132849312510282,-0.20200854841345717,-0.09556496664772805
3.85,-0.13231924318711108,0.13231924318711108,0.3215486804903468,0.6077731862849299,-0.19691807422547009,-0.09274396934714019
3.9000000000000004,-0.13301182629182873,0.13301182629182873,0.3174441986450567,0.602291906849838,-0.19200768908662785,-0.09004929724893683
3.95,-0.1336710045032566,0.1336710045032566,0.31342881205959994,0.5968455579388133,-0.18726997198532275,-0.08747409350608785
4.0,-0.1342973032609054,0.1342973032609054,0.3095011206931008,0.591438096659376,-0.1826977859396385,-0.08501170471853096
4.05,-0.13489127529038258,0.13489127529038258,0.30565922301267395,0.5860730142866202,-0.1782842789823914,-0.08265583983144309
4.1000000000000005,-0.13545349782882846,0.13545349782882846,0.30190082596588863,0.5807533742539481,-0.17402287642172468,-0.0804004957632943
4.15,-0.13598456982737908,0.13598456982737908,0.2982236951758662,0.575481850161498,-0.1699072720648506,-0.07824000826932355
4.2,-0.1364851090390266,0.1364851090390266,0.29462600243104897,0.5702607606728617,-0.16593142500582825,-0.07616905053417897
4.25,-0.13695574961676676,0.13695574961676676,0.2911062277513282,0.5650921004396369,-0.16208955146454418,-0.07418262735731337
4.3,-0.13739713895150518,0.13739713895150518,0.2876628992828145,0.5599775686525227,-0.15837611914312175,-0.07227606424710425
4.3500000000000005,-0.13780993561342808,0.13780993561342808,0.28429453832735063,0.5549185978335793,-0.15478586478536352,-0.07044499269467543
4.4,-0.13819480673973883,0.13819480673973883,0.2809995936106946,0.5499163775959689,-0.1513136755165532,-0.06868533376405274
4.45,-0.13855242588612995,0.13855242588612995,0.2777764604150038,0.5449718783462444,-0.14795474500299197,-0.06699327987976826
4.5,-0.13888347086262465,0.13888347086262465,0.2746234908438915,0.5400858724021556,-0.14470445587014685,-0.06536527603424953
4.55,-0.13918862174353724,0.13918862174353724,0.2715390047553924,0.5352589538633281,-0.14155839897384698,-0.06379800276329453
4.6000000000000005,-0.1394685590596203,0.1394685590596203,0.2685213002440202,0.5304915537876983,-0.1385123639218591,-0.062288359137153686
4.65,-0.13972396205971896,0.13972396205971896,0.26556866270270796,0.5257839581420184,-0.13556233097737755,-0.06083344551914431
4.7,-0.13995550722922964,0.13995550722922964,0.26267937351844534,0.5211363228318991,-0.13270446278214332,-0.05943054874748198
4.75,-0.14016386676152603,0.14016386676152603,0.25985171716164635,0.5165486855777099,-0.12993509616474735,-0.05807712811650016
4.800000000000001,-0.14034970745081246,0.14034970745081246,0.2570840074098807,0.5120209804406257,-0.12725073432324735,-0.05677080177060975
4.8500000000000005,-0.1405136894117741,0.1405136894117741,0.25437452069034455,0.5075530536394821,-0.12464803907228068,-0.05550933478873672
4.9,-0.14065646512259747,0.14065646512259747,0.2517216149119149,0.5031446578484196,-0.12212382389374798,-0.05429062833519744
4.95,-0.14077867850505277,0.14077867850505277,0.24912365579283466,0.498795475328512,-0.11967504616684782,-0.053112709324174445
5.0,-0.14088096416849855,0.14088096416849855,0.24657904434344802,0.49450512009655784,-0.11729880104419535,-0.05197372089776338
