g,minx,maxx,miny,maxy,minz,maxz
3.1,-0.5025778566220642,0.6909455469908377,0.09038199386931775,0.3667174741201371,-0.719815851485681,0.13682418196419888
3.3,-0.5021917570405504,0.6956440219507736,0.09920050879113168,0.3453962642416868,-0.6726384987169853,0.1398076873994431
3.5,-0.49985482602845055,0.6987506965791935,0.1072945968133032,0.32628525591727386,-0.6244689625405574,0.14199839718763999
3.7,-0.49615645252645546,0.6977122124607772,0.11436565144247013,0.3090547382567314,-0.5768471653513215,0.14350255211555932
3.9000000000000004,-0.4915159974103934,0.68642130282631,0.12025446227729616,0.2934346545861384,-0.5310075852969496,0.14439515359319574
4.1,-0.4862341461008203,0.6676344747169092,0.12492295879897213,0.27920216973052575,-0.4878158904319728,0.14472891561770795
4.300000000000001,-0.4805323013724987,0.645584932910532,0.12842556660232596,0.2661726078462758,-0.4477700722717506,0.14454221630694514
4.5,-0.47456360469297487,0.6223543627099585,0.13087785087705464,0.25419202393348195,-0.41104976860324566,0.14386410930884416
4.7,-0.46842411927239047,0.5991276748842806,0.1324161665786723,0.2431314059412801,-0.37764406186535526,0.1427176254658805
4.9,-0.4621795215150907,0.5765890366650238,0.13318000884782855,0.23288223821558593,-0.34741799900193143,0.14112302499786153
5.1,-0.45588130094607204,0.5551313925860444,0.13330404931698164,0.22335318460419218,-0.32014938144910665,0.13910128790804202
5.300000000000001,-0.4495733621911584,0.5349678257326013,0.13290936525868374,0.21446755208028587,-0.29558037887550637,0.13667806959680232
5.5,-0.4432920816697452,0.5161970273765903,0.13209995903702104,0.20616116849922922,-0.2734502463200501,0.13388642818613597
6.0,-0.4278526943227114,0.47544293234955126,0.12880145844820645,0.18759818974860654,-0.22719125393676515,0.12558915479020746
6.5,-0.41292398341890046,0.44282706042401737,0.12442290469772964,0.1717067406509371,-0.1912511312685968,0.11609382861556193
7.0,-0.398606560241314,0.41683774742678803,0.11957132565793963,0.15803504768748242,-0.16300072739334392,0.10624536901300652
7.5,-0.3849246551960771,0.3957606514893336,0.11460073640759642,0.1462239784099903,-0.14049451292197257,0.09667987648528271
8.0,-0.3718743859439151,0.37813759999873353,0.10970960210588487,0.13597103117804382,-0.12232323545608964,0.0877682529168794
8.5,-0.35944315162364004,0.3628853600363453,0.1050039061505969,0.12701999985005802,-0.10746684612074756,0.07967008332227464
9.0,-0.34761093024323797,0.34930210015466634,0.10053571154187699,0.11915696283855307,-0.09517864923958028,0.07241269505316017
9.5,-0.3363533626652647,0.3369528098000606,0.09632576125825872,0.11220585136874373,-0.08490532873524324,0.06595558883868338
10.0,-0.32564437327462514,0.3255650876704204,0.09237678859945776,0.10602284457412453,-0.07623211470602266,0.06022847427481981
10.5,-0.3154575330029218,0.3149620578063176,0.08868152668301518,0.10049062811822443,-0.06884403499873012,0.05515167818403796
11.5,-0.296545675401215,0.29566258186219363,0.08199927893974243,0.09101227977253326,-0.057008424645049995,0.046641345191511
12.5,-0.2794139802237021,0.2784380278479548,0.07615757530015463,0.08319040954774065,-0.04803035495910041,0.039880185037175234
13.5,-0.26387230361906994,0.262925692932763,0.07103320313181274,0.07662571664372758,-0.04105193684450557,0.03444732639681863
14.5,-0.24974792512738708,0.24887798284932564,0.06651625765496796,0.07103649577669588,-0.035514365950430324,0.030029328535655084
15.5,-0.23688556860784288,0.23610682347557044,0.06251346104511024,0.06621904132380727,-0.03104151284195855,0.026395166590722823
16.5,-0.22514688331539134,0.22445912716130664,0.05894708529041262,0.062022642079606435,-0.027373160320404884,0.023373747673822127
17.5,-0.2144090743771609,0.21380572107874102,0.05575286878906867,0.058333530478050136,-0.02432479504007981,0.020836925887449564
18.5,-0.20456358147411707,0.20403546564445035,0.052877707340050185,0.05506419784114921,-0.021762580387512612,0.018687737256400175
19.5,-0.19551462248306387,0.19505205547718393,0.05027757518994078,0.052146249315254994,-0.019587393883422635,0.01685186334340076
20.5,-0.18717784654444408,0.18677165152773037,0.04791588563528224,0.049525451530219144,-0.01772446904541653,0.015271829253004621
