g,minx,maxx,miny,maxy,minz,maxz
0.0,-4.048695809933146e-09,4.048695809933146e-09,-4.227633811350503e-09,4.227633811350503e-09,-0.9999999999761477,-0.9999999999989818
0.1,0.04706418924210092,0.04706442820054064,0.011789489802086928,0.011790021230640445,-0.9988210387944867,-0.998821006463942
0.2,0.09415775061723851,0.09416197007508448,0.02372938759129446,0.023736778716114224,-0.9952541125739938,-0.9952525862388838
0.30000000000000004,0.14129381773534855,0.14132477023224663,0.035972252967932744,0.03602938958864785,-0.9892083171176143,-0.9891912764297557
0.4,0.18843933312582753,0.18858082389419814,0.048677244080498575,0.04893614419266246,-0.980529084760798,-0.9804253835794686
0.5,0.23545422525939952,0.23594458312809174,0.062012967477011884,0.06288254904196264,-0.9689935116991679,-0.968558369306251
0.6000000000000001,0.2819266328427602,0.2833970100068871,0.07616236464237677,0.07858998729140179,-0.9543025038024344,-0.9528461610844804
0.7000000000000001,0.3268542942384069,0.3308446520886494,0.09132695218173799,0.09729982221654988,-0.9360711323249714,-0.931889760438118
0.8,0.3682237074231932,0.3780610278788121,0.10772719049305998,0.12110968155772435,-0.91381823179191,-0.9031120363627583
0.9,0.402300588005411,0.4246064889652273,0.1255955346454362,0.1533993758269523,-0.8869639753389463,-0.8619405397655212
0.92,0.40773888890430227,0.4337772164658775,0.12936517367668,0.16128680007229698,-0.880984058205619,-0.8516155357651354
0.9400000000000001,0.4125813975984927,0.4428861596429728,0.1332036630050738,0.16975796928597386,-0.8747884926100078,-0.8404275489084508
0.96,0.4167605040554264,0.4519256367224085,0.1371124695429376,0.17886209057561395,-0.8683719861934649,-0.8282923604548387
0.98,0.4202034617506274,0.46088770339431656,0.141092552952761,0.18864983667504143,-0.8617292900477186,-0.8151230386536988
1.0,0.42283249842865317,0.4697637188851527,0.1451446376664556,0.19917049593889913,-0.854855369021469,-0.8008290856981333
1.02,0.42456417608029057,0.47854487464229783,0.1492690915493926,0.21047124194772282,-0.8477454631677434,-0.7853191246662687
1.04,0.425312296994671,0.4872218879520262,0.15346600585184073,0.22259055819309426,-0.8403953286665584,-0.7685058014445475
1.06,0.42498866768755517,0.49578467440994867,0.15773490686137254,0.2355581251719857,-0.8328010059459452,-0.7503081670732389
1.08,0.4235060398626229,0.5042233141245587,0.16207452581711515,0.24939662989247133,-0.8249595647346615,-0.7306517787729166
1.1,0.420778332958959,0.5125268883798442,0.16648312513501662,0.26411921507163527,-0.8168685944403759,-0.7094687246518917
1.12,0.41672462872861843,0.5206839860628844,0.17095799535494344,0.2797289900628628,-0.8085270877425338,-0.6867039083285951
1.1400000000000001,0.4112730545980715,0.5286825785648206,0.17549575972647494,0.2962135411246495,-0.7999348352763993,-0.6623165227671186
1.1600000000000001,0.4043685920019937,0.5365089658905754,0.18009191546094774,0.31354627015562153,-0.7910933702681847,-0.6362862901371058
1.1800000000000002,0.3959727917954578,0.5441486587510034,0.18474054677310056,0.33167882826533485,-0.7820061468359427,-0.608618736427756
1.2,0.3860611437522258,0.5515847391721418,0.18943499311330225,0.35054528454423833,-0.772677956877601,-0.5793457833509559
1.22,0.3746276256502457,0.5587973129526895,0.19416668034070694,0.370056785890885,-0.7631165890105424,-0.548530550840101
1.24,0.36168736766171194,0.565763386710559,0.1989257514466456,0.3901023944088036,-0.7533320920066225,-0.5162724304984854
1.26,0.34727920947605023,0.5724583227593772,0.2037006012405685,0.41054620841638756,-0.7433372810847364,-0.482711575149995
1.28,0.3314672746690412,0.5788566105702386,0.2084786441650296,0.4312274722196172,-0.7331474292747221,-0.4480288241271717
1.3,0.3143410346580569,0.584932244491253,0.2132463011606903,0.4519572664823486,-0.7227799356607276,-0.41245559046621605
1.32,0.2960171215214208,0.5906607641814836,0.21798963567681173,0.4724815595305889,-0.7122537877987914,-0.37632458752860953
1.34,0.27664105348341933,0.5960215552796583,0.22269470102667793,0.4924268395009906,-0.7015891982076848,-0.340147612553313
1.36,0.25639121991531566,0.600996640447166,0.22734779956694534,0.5112700405994377,-0.6908069523654157,-0.3046727691928415
1.38,0.2354720969548812,0.605570625614204,0.23193592399405807,0.5283423005009362,-0.6799284211523533,-0.270887725143489
1.4,0.21409243863656152,0.6097267341443462,0.23644701206607383,0.5429354833502036,-0.6689741810117614,-0.2398903391252498
1.42,0.19248366535905218,0.6134407212380613,0.24086992163083482,0.5545395737221925,-0.6579647063049593,-0.2125537072053921
1.44,0.17095639326554973,0.6166817908978308,0.2451943433178488,0.5630580275296456,-0.6469201562332999,-0.1891963059565336
