g,minx,maxx,miny,maxy,minz,maxz
0.0,-2.99931805811124e-09,2.99931805811124e-09,-2.993291155974023e-09,2.993291155974023e-09,-0.999999998882948,-0.999999996798763
0.1,0.047063834518243586,0.04706455696383098,0.011789519373820263,0.011790384826941074,-0.9988210549048545,-0.998820920128332
0.2,0.09414558666858983,0.09416366198994763,0.023728087298824033,0.023752713875957832,-0.9952543790783471,-0.9952494457914344
0.30000000000000004,0.1411750755714187,0.14133775771685728,0.035962658381278184,0.036155647290444966,-0.9892112056738831,-0.9891532040316723
0.4,0.18782144420331132,0.18863517645239458,0.04863559073873063,0.049485368597397696,-0.9805457515721254,-0.9802058706806753
0.5,0.2333983385792156,0.23610804085105475,0.06188221481589281,0.06463147283280203,-0.9690588768627604,-0.9676841750187722
0.6000000000000001,0.27666811011534365,0.28379939502632734,0.07582605735237365,0.08322993060919427,-0.954504348126801,-0.95006203264731
0.7000000000000001,0.31531008602413374,0.33171518917378207,0.09056935467899002,0.1083845699805172,-0.9366014349912439,-0.9241307954027802
0.8,0.34498345489051135,0.37977484785910276,0.1061686674331266,0.14630864018556602,-0.9150650555972006,-0.8829530836986019
0.9,0.35669611187549943,0.42772880825623266,0.12257369661711007,0.2105888509914979,-0.889683668248829,-0.8104700015257768
0.92,0.355366494026884,0.43726645071263026,0.12593373371472175,0.2290070898708093,-0.8841409628788747,-0.7893134490014604
0.9400000000000001,0.3522411584768962,0.4467739624595467,0.12931318795271357,0.25019472529940506,-0.8784456056631866,-0.7648169296366054
0.96,0.3469302537097193,0.4562446359181925,0.13270801226992812,0.27475418533875107,-0.8726002949472756,-0.7362359256042065
0.98,0.3389210029788517,0.46567115604108766,0.1361138348946898,0.30344729716188673,-0.8666084348815566,-0.7026216089228555
1.0,0.32753346909570996,0.4750454234947865,0.13952596253056437,0.3372344435615331,-0.8604740341307319,-0.6627655246067469
1.02,0.31186435672351015,0.48435859257768965,0.14293961808854508,0.377303870518146,-0.8542015854799532,-0.6151500305817593
1.04,0.2907294369823852,0.4936010640928059,0.14635007236950406,0.42502189962240444,-0.8477959183174267,-0.5579771941437569
1.06,0.2626623817160801,0.502762516332126,0.14975276783481928,0.4816233375970687,-0.8412620583093032,-0.4894792319194529
1.08,0.22618621128203198,0.5118319262075157,0.15314339200206406,0.5471674422360328,-0.8346051239060444,-0.409059784855893
1.1,0.18078033746599656,0.5207976218719206,0.1565179142663119,0.6178684668228538,-0.8278302737057106,-0.3203446860204552
1.12,0.1288572108165938,0.5296473508991533,0.1598725797588371,0.6833487742378898,-0.8209426843092478,-0.23464937750277004
1.1400000000000001,0.07634637677087891,0.538368362713358,0.16320387431570146,0.7313853609402813,-0.8139475540729079,-0.16622061508392005
1.1600000000000001,0.028626453474080042,0.5469474995068468,0.1665085353663815,0.7598884889699643,-0.8068501025832934,-0.11852934631644572
1.1800000000000002,-0.012720589293318197,0.55537129411789,0.16978337979480984,0.7746192379424925,-0.7996555902455119,-0.08594928140975268
1.2,-0.04848081904713057,0.5636260705303919,0.17302546117613604,0.7810043397340587,-0.7923694343128528,-0.0627947805737801
1.22,-0.07984290775624789,0.5716980213397714,0.1762317092628158,0.7823291383099062,-0.7849973082822289,-0.045558446569184785
1.24,-0.10760845145407663,0.5795732771088815,0.1793991124817671,0.7805008565698119,-0.7775450980507977,-0.03217893082173995
1.26,-0.13233053423104119,0.5872380283753625,0.1825247312078455,0.7765763976344802,-0.7700188369787672,-0.02151372388721856
1.28,-0.15445128786415913,0.5946787062201131,0.18560572408022902,0.7712266605805129,-0.7624246720210827,-0.012829863557058535
1.3,-0.17433542025494808,0.6018821221431535,0.18863934788348932,0.7649352133147522,-0.7547688465567122,-0.005584211177851295
1.32,-0.19228700838209162,0.6088359680654445,0.19162296010215518,0.7580254994344753,-0.7470576913331727,0.0005936841022712858
1.34,-0.20856039575112742,0.615529319979382,0.1945540133746975,0.7507150708976558,-0.7392976201806103,0.005958217633142748
1.36,-0.22336997285208315,0.6219529852658718,0.19743005414908307,0.7431492478590566,-0.7314951237331311,0.010682991141223036
1.38,-0.2368974213447584,0.6280999396455033,0.2002487307885644,0.7354258765418065,-0.7236567487592029,0.014887723708630063
1.4,-0.24929623888203156,0.6339644427184117,0.20300781969042184,0.7276164870715871,-0.7157890503082475,0.018663095842271937
1.42,-0.2606950915212525,0.6395409046316309,0.20570526114568205,0.7197773295443233,-0.7078985276881288,0.022083837335383105
1.44,-0.27120272093299724,0.6448235827107862,0.20833918578750044,0.7119542965736434,-0.6999915713653879,0.025214192187459017
1.46,-0.2809128367677579,0.6498067096967297,0.21090792091129595,0.7041836179041585,-0.6920744348521242,0.028108090632513155
1.48,-0.2899071533763322,0.654484296344687,0.21340998428040492,0.6964926149432116,-0.6841532231213086,0.030809085747201537
1.5,-0.29825717177732614,0.6588493731613626,0.21584407446880025,0.6889003254998851,-0.6762338885317734,0.03335050063308434
1.7,-0.35666966407106393,0.681663454606753,0.23627444785256838,0.6194899880267402,-0.5983334439111448,0.05313298353225333
1.9,-0.38714943432728544,0.661040435605671,0.24957326734771135,0.5613084106878086,-0.5258108059470099,0.06648601114646137
2.1,-0.4021369995657421,0.6255960306668671,0.25652076148071906,0.5122508917717103,-0.4613064218595548,0.07572690429606796
2.3,-0.40775295728738503,0.5877196056594435,0.2584666502988023,0.470423430210224,-0.40552671005460883,0.08197390045706203
2.5,-0.4075742822454188,0.5508374255587836,0.25679131334100114,0.43437846825298587,-0.35802172215651656,0.08594618858495508
2.7,-0.4037968475836664,0.516282341609096,0.2526558714453586,0.4030212109295496,-0.3178291581351568,0.08815727109037921
2.9000000000000004,-0.3977980225371299,0.4846279687915408,0.2469551034597154,0.3755150943837615,-0.2838302128460155,0.08899379496426046
3.1,-0.3904545498009164,0.4560791936213612,0.24033524634722395,0.3512117601299748,-0.2549607496393742,0.0887564751738622
3.3,-0.3823321465365161,0.43062146702807524,0.23324066178509043,0.32960162127097564,-0.23030584711394184,0.08768535816533038
3.5,-0.37379977038210144,0.40811598138823824,0.22596753531092317,0.3102798322206152,-0.20911368902455152,0.08597941687541731
3.7,-0.3650999738742843,0.3883606004084289,0.21870888941913258,0.29292049533562314,-0.19077711110943787,0.08380583882085146
3.9000000000000004,-0.35639268473969365,0.3711027420922746,0.21158757132294556,0.2772569954391506,-0.17480847833365767,0.08130227694886591
4.1,-0.34778304108055547,0.3560258203747284,0.20467899165742529,0.26306825925028715,-0.16081613631298636,0.0785798623895456
4.300000000000001,-0.33933968011272553,0.3427910357296826,0.1980269256492555,0.2501694283332322,-0.14848422051080273,0.07572863499684512
4.5,-0.3311064218839875,0.33108226440916066,0.1916540630118906,0.23840433792408472,-0.13755671732036848,0.07281959592744221
4.7,-0.3231101198101921,0.3206240968708307,0.18556918598902894,0.22763977637472801,-0.1278248990546143,0.06990701443364136
4.9,-0.3153660636426012,0.3111852893092777,0.1797719601508815,0.21776147006365434,-0.11911746881084045,0.06703124012878545
5.1,-0.30788152256081575,0.30257599361966603,0.17425629367989856,0.20867086485389247,-0.11129290295641281,0.06422144482244632
5.300000000000001,-0.30065816501684406,0.2946439316743679,0.16901255887518057,0.20028260296703732,-0.10423349684796002,0.06149782370273133
5.5,-0.2936938050170691,0.2872697413192925,0.16402895946833346,0.1925224857125084,-0.09784072442566984,0.05887369090790123
6.0,-0.27738010147043923,0.27072066305599585,0.15262310341624183,0.1754653198949646,-0.08426138409318423,0.052791930045923065
6.5,-0.2625375726724474,0.2561875183232391,0.14255826019667123,0.1611397989300482,-0.0733713209568757,0.04740872349588274
7.0,-0.24902914935154555,0.24316591898205994,0.13364367935620317,0.14895515554485547,-0.06449435744929,0.04268610941300382
7.5,-0.23671651703221108,0.231366738047958,0.12571247420863318,0.1384742717418327,-0.05715655185284394,0.03855704687540708
8.0,-0.22547000793578875,0.22060302715674748,0.11862285071562914,0.12936846186626094,-0.05101719445885289,0.03494769528908778
8.5,-0.21517219624998282,0.21073931168340282,0.11225578744123896,0.12138675441794465,-0.045825890042495036,0.03178758930617806
9.0,-0.20571870882368753,0.20166905414743755,0.1065116654822272,0.11433482537339495,-0.041395043267221265,0.029013429706519107
9.5,-0.19701760023990372,0.19330416800368225,0.10130720344944877,0.10806000165708801,-0.037581714854953464,0.02657020557002033
10.0,-0.18898825038348668,0.1855697130470299,0.09657246964739485,0.10244108597021814,-0.034275326907270975,0.02441086575671477
10.5,-0.1815600901759064,0.1784009037591494,0.09224865103178131,0.09738052255791262,-0.031389195449150635,0.022495488593088878
11.5,-0.16826787199612306,0.16554103751339194,0.08464207398754278,0.08863190420351605,-0.026616188688850545,0.019266927241660105
12.5,-0.15673241883777378,0.15434944965359798,0.07817137637673913,0.08133381010073493,-0.022857824545486967,0.016672643709462892
13.5,-0.14663752702307037,0.14453344841161744,0.07260410640052707,0.07515263291878377,-0.01984458643514047,0.01456057976823863
14.5,-0.1377360308434756,0.1358621868906518,0.06776613315632744,0.06984967539911224,-0.0173911915694124,0.012820355900928018
15.5,-0.12983273242174764,0.1281518750206352,0.06352473633793813,0.06524972587568208,-0.015366742203354836,0.011370824559732554
16.5,-0.12277181245419282,0.1212548560939748,0.059777186362850045,0.061221296714257335,-0.013676578127772197,0.010151451343171525
17.5,-0.11642763500360354,0.11505145577562977,0.05644281460396698,0.0576637941769093,-0.012250844366139449,0.00911646852464175
18.5,-0.11069793185579288,0.1094438494897946,0.053457464074711185,0.05449896159238629,-0.011037049100251412,0.00823081465201432
19.5,-0.10549873311059484,0.1043514158198933,0.050769484101874145,0.05166498875312926,-0.00999513280288046,0.007467291086285258
20.5,-0.10076055359585775,0.0997071906235478,0.04833687781305029,0.049112419876474286,-0.009094079760548393,0.006804630467785261
