g,minx,maxx,miny,maxy,minz,maxz
0.0,-6.775760058875638e-10,6.775760058875638e-10,-6.718016563490815e-10,6.718016563490815e-10,-0.999999998882948,-0.999999996798763
0.1,0.00997521109225713,0.009975231226786629,0.0004987972474408743,0.0004988160396349146,-0.9999501141012314,-0.9999501109896703
0.2,0.019951335261642476,0.01995148763342369,0.0009978883569375313,0.0009980569122676184,-0.999800420883914,-0.9998003668111165
0.30000000000000004,0.029929308865959164,0.029929804807911818,0.0014975280248965086,0.0014981414896165501,-0.9995507146527439,-0.9995504320259821
0.4,0.039909479431372845,0.039911355617782675,0.001998286246393768,0.002000399403088593,-0.999200660843409,-0.9991997394472136
0.5,0.049891810285798976,0.049897918587500305,0.002500220690647388,0.002507175126161615,-0.9987498846035896,-0.9987461762419824
0.6000000000000001,0.05987550029442376,0.05989168671247684,0.0030037102469903727,0.0030236387779745805,-0.9981977417049079,-0.998185770158131
0.7000000000000001,0.06985732577201646,0.06989617429909852,0.0035091114295239807,0.003561939701754308,-0.9975435945339673,-0.9975065152236998
0.8,0.07982910371809532,0.07991772540563578,0.004016662722646719,0.004157318677497734,-0.9967866473469696,-0.9966741459469124
0.9,0.08976255770826423,0.08997242364185522,0.004526762471044787,0.004956093957616822,-0.9959259113344489,-0.9955395454891734
0.92,0.09173642090886822,0.09199110972992605,0.004629100256221645,0.005190303017326601,-0.995741224855042,-0.9952249351182431
0.9400000000000001,0.09370048156567487,0.09401454844514251,0.004731553439762008,0.005487368946809592,-0.9955523374894623,-0.9948417460179692
0.96,0.0956479016329549,0.09604490293862294,0.004834119866737669,0.005899613771239106,-0.9953592391588044,-0.9943362163150753
0.98,0.0975627887958569,0.09808637461405464,0.004936808257092051,0.006556807249550232,-0.9951619221108532,-0.9935743471524997
1.0,0.09939612022969653,0.10014891116935255,0.005039616943009434,0.00789578132897151,-0.9949603483927676,-0.9921043036088806
1.02,0.10085575869555194,0.10226825808813665,0.005142552236260724,0.012801962929109043,-0.9947545875490764,-0.9869419851290361
1.04,0.016697944802901092,0.10622341022653319,0.005245615262672118,0.6829969670823666,-0.9945445518098466,-0.289683178227635
1.06,-0.10814509049625093,0.17394387444342668,0.005348794536266732,0.9360602003209897,-0.9943302554580381,-0.0077761757980303325
1.08,-0.18565754307406745,0.23302174365298423,0.0054521415733113044,0.9362604100143238,-0.9941116893886401,0.011161249329599998
1.1,-0.2460370746952971,0.28136737289541053,0.00555559670806889,0.9276841296757801,-0.9938888337924991,0.020452546653160236
1.12,-0.2960826188645759,0.32232539717481945,0.005659193786244297,0.9189577982529509,-0.9936616920125793,0.02923273846167987
1.1400000000000001,-0.3380878671123715,0.3577872780511102,0.005762929148011372,0.9101453436406652,-0.9934302491010315,0.03756569740011276
1.1600000000000001,-0.37380563224490687,0.388996901792512,0.005866806337319604,0.9012904664542598,-0.9931944940695682,0.04549694430501394
1.1800000000000002,-0.4048333614195663,0.4168245715347789,0.005970827728497859,0.8924239485825856,-0.9929544135545915,0.05306029849108845
1.2,-0.4322234622155174,0.4419157728653512,0.006074995215107682,0.8835681843207692,-0.9927099953535256,0.06028185202214374
1.22,-0.4566813295978591,0.46467788019128087,0.006179311506801504,0.8747399859469138,-0.9924612357983463,0.06718280315170186
1.24,-0.4787300704030262,0.48544862360251023,0.006283779838795785,0.8659525688554102,-0.9922080948471914,0.07378120093981186
1.26,-0.4987589650851349,0.5045024774411366,0.006388404440372899,0.8572165180914695,-0.9919505768737957,0.0800928221501935
1.28,-0.5170645801099854,0.5220593956894619,0.0064931892984664355,0.8485404483452583,-0.9916886834366743,0.08613177974781056
1.3,-0.5338793352455966,0.5382950701041704,0.00659812928413178,0.8399315410496957,-0.9914224081512093,0.09191100726707303
1.32,-0.5493895904038955,0.5533567942420994,0.006703229748157172,0.8313958976399964,-0.9911517155130563,0.0974425882916721
1.34,-0.563748330896187,0.5673690569594341,0.006808544652115677,0.8229387512565989,-0.9908765758387974,0.10273792988849996
1.36,-0.5770859435545965,0.5804380104841605,0.006913986120356974,0.8145645967182,-0.9905970204388773,0.10780785478456459
1.38,-0.5895104480764513,0.5926549522610542,0.007019580685026222,0.8062772926956784,-0.9903130064560343,0.11266266734704275
1.4,-0.6011135454488493,0.6040990125225272,0.007125346552397086,0.7980801438623017,-0.9900245295890732,0.1173122049157721
1.42,-0.6119739082875874,0.6148392487414678,0.007231299352446811,0.7899759678531608,-0.9897315762345663,0.12176587786465312
1.44,-0.6221596650335117,0.6249362976016957,0.007337424772213473,0.7819671501983745,-0.9894341227113287,0.12603269974607542
1.46,-0.6317302287655745,0.634443694162009,0.007443727100802675,0.774055689164794,-0.9891321700652954,0.1301213004175104
1.48,-0.6407377342790082,0.6434089376209287,0.007550211600845881,0.7662432327062352,-0.9888257000550655,0.134039978576417
1.5,-0.6492281968831759,0.6518743619437498,0.007656880920452992,0.7585311098945847,-0.9885146887942768,0.13779665867464386
1.7,-0.7128811661139128,0.7157975831549097,0.008734231962908618,0.6870405051126711,-0.9851518140245564,0.1679688722967744
1.9,-0.7517457287195284,0.7554040925619421,0.009832581288196633,0.625496123568164,-0.9813181032904443,0.18844265260825804
2.1,-0.7764793031027747,0.78123149434325,0.010954358697888278,0.5728289774484382,-0.9769958781161245,0.2029408692362707
2.3,-0.7923616257180722,0.7985515283797515,0.012101907188200539,0.5276612915630486,-0.9721656631510392,0.21362101867451666
2.5,-0.8024152699906335,0.8103154904973908,0.013277541804296605,0.48867365040251065,-0.9668062118104049,0.22168412771246648
2.7,-0.8084345417570808,0.8183040764306608,0.014483509905890616,0.4548094181768253,-0.9608945971324396,0.22798543237036306
2.9000000000000004,-0.8115141266082054,0.8236502218105246,0.015721951479516542,0.4251882500604323,-0.9544063480984278,0.23304594179036534
3.1,-0.8124050018913647,0.8271043937462704,0.01699486934082016,0.39908229698173375,-0.9473159199614373,0.23715514461978876
3.3,-0.8116295051257358,0.8291799599372516,0.01830400127988804,0.3759123846044572,-0.9395968148408529,0.24051089792209246
3.5,-0.8095493335468072,0.830237465552276,0.019650683183213915,0.3552195988416079,-0.9312226867299054,0.2432686132717345
3.7,-0.8064278152410983,0.8305356920569771,0.02103557492098897,0.3366342957238259,-0.9221684339482001,0.24554691630262804
3.9000000000000004,-0.8024646506134205,0.8302637207850063,0.022458304493122517,0.31985454846204275,-0.9124126608760831,0.24743279690361575
4.1,-0.7978146075051182,0.8295616951288516,0.02391734911927761,0.3046322924287356,-0.9019388895841784,0.2489924946218846
4.300000000000001,-0.7926002625917368,0.8285344881167493,0.02540949086637895,0.29076204952916074,-0.890739217982754,0.25027686679521627
4.5,-0.7869221276070668,0.8272608748668332,0.026927582725542718,0.2780721512386761,-0.878825896727279,0.25132472141720036
4.7,-0.7808677842555896,0.8257990042060597,0.02846117392873271,0.2664180922859467,-0.8662325015373453,0.25216507826435564
4.9,-0.7745186218618199,0.8241886325779145,0.029998797162092312,0.2556774773826675,-0.8530059273416987,0.252819712324743
5.1,-0.7679534221303361,0.822452309865367,0.03153032397042399,0.2457461579420649,-0.8391953785617535,0.2533055370459366
5.300000000000001,-0.7612379627768269,0.82059502160511,0.03304724395099725,0.2365351185608684,-0.8248496716840679,0.25363625837127496
5.5,-0.7544155519359692,0.8186064817939578,0.03454193600522123,0.22796793980000807,-0.8100193629858281,0.25382376083673375
6.0,-0.7370786634453108,0.8128365370823247,0.03813679731738781,0.2089551145527355,-0.771179227481239,0.2537307219115296
6.5,-0.7196601937198556,0.8046610002382171,0.041454863466558856,0.19275862591084847,-0.730543397711439,0.2529311118641775
7.0,-0.7025512495746777,0.7941157404648319,0.04442605697768992,0.17878738278488254,-0.6890176642281304,0.2515117240337021
7.5,-0.6861059587505225,0.78326255563374,0.04700881029768058,0.16660465606480385,-0.6474339353382064,0.24953496723302843
8.0,-0.6706150433733662,0.7713285113188987,0.04919165294780205,0.15588120552582674,-0.6064669434427941,0.2470497312366341
8.5,-0.6561312903292285,0.756140141497777,0.050976218272474644,0.14636415607067488,-0.566702261418354,0.24409549815818793
9.0,-0.6423915742633449,0.7385647679414855,0.052368919377927925,0.13785608685842354,-0.5286798545319614,0.24070478988940983
9.5,-0.6292711376904445,0.7197625151109435,0.05338334324630586,0.13020049881048923,-0.49285839099791706,0.23690474579600393
10.0,-0.6167234794212576,0.7004266704362145,0.05405226781283749,0.12327189815649173,-0.45947741664920355,0.23271916943801207
10.5,-0.6047087193272669,0.6810300599419047,0.05441842336170061,0.11696817124440792,-0.4286066253079981,0.22816583236227006
11.5,-0.582130094920155,0.6432496137603037,0.0544200356327494,0.10591408012781563,-0.374169639568394,0.218012191039898
12.5,-0.5612871386460857,0.6080708195402675,0.053714753736021095,0.09653895134518106,-0.3285656631948414,0.20673698646237282
13.5,-0.5419799834281667,0.5763494260323907,0.05255971592805264,0.08850871519623393,-0.29044408350344525,0.19486773649134753
14.5,-0.5240400900284101,0.5483517723575615,0.051139168143951835,0.08158062545105564,-0.2584822982682698,0.18291928669310326
15.5,-0.5073202327003612,0.5238993186208826,0.04957848782475775,0.0755658864900154,-0.2315334682171951,0.1712714032695341
16.5,-0.491691377759891,0.5025634651420156,0.04796032369057381,0.07031283380122569,-0.20865469080115465,0.16016181489843198
17.5,-0.4770460996726489,0.48383432024431705,0.04633777379674594,0.0656982547594465,-0.1890889801000459,0.14971948335208687
18.5,-0.4632904450319888,0.4672243893560971,0.044744096163681774,0.06162145632995481,-0.17223447713685125,0.13999721388590705
19.5,-0.45033897575627907,0.4523154039165742,0.043199322845506025,0.0579999884159523,-0.15761338315148388,0.13099994602003823
20.5,-0.4381137812143219,0.43877059936549007,0.04171487032340487,0.05476605059511257,-0.14484536239508644,0.12270414890915335
